STRING ID,DESCRIPTION,ENGLISH,FRENCH / FRANÇAIS,SPANISH / ESPAÑOL,GERMAN / DEUTSCH,ITALIAN / ITALIANO,PORTUGUESE / PORTUGUÊS (BR),PORTUGUESE / PORTUGUÊS (PT),RUSSIAN / РУССКИЙ,GREEK / ΕΛΛΗΝΙΚΑ,TURKISH / TÜRKÇE,DANISH / DANSK,NORWEGIAN (NB) / NORSK BOKMÅL,SWEDISH / SVENSKA,DUTCH / NEDERLANDS,POLISH / POLSKI,FINNISH / SUOMI,JAPANESE / 日本語,SIMPLIFIED CHINESE / 简体中文,TRADITIONAL CHINESE / 繁体中文,KOREAN / 한국어,CZECH / ČEŠTINA,HUNGARIAN / MAGYAR,ROMANIAN / ROMÂNĂ,THAI / ภาษาไทย,BULGARIAN / БЪЛГАРСКИ,עברית / HEBREW, العربية / ARABIC,BOSNIAN / bosanski jezik,Indonesian / Bahasa Indonesia,Afrikaans / Afrikaans,Basque / euskara,Belarusian / беларуская мова,Catalan / català,Estonian / eesti,Icelandic / Íslenska,Latvian / latviešu valoda        ,Lithuanian / lietuvių kalba,Slovak / Slovenčina,Slovenian / Slovenski jezik,Ukrainian / Українська,Vietnamese / Tiếng Việt
GAME_OBJECTIVE_RACE_LAP_PLURAL,Racing laps,Laps,Tours,Vueltas,Runden,Giri,Voltas,Voltas,Кругов,Γύροι,Tur,Omgange,Runder,Varv,Rondes,Okrążenia,Kierrosta,ラップ,圈数,圈數,랩,Kola,Körök,Tururi,รอบ,Обиколки,סיבובים,دورات,Krugovi,Putaran,Rande,Itzuliak,Колы,Voltes,Ring,Hringi,Apļi,Raitų,Klam,A,Кола,LAP.
GAME_OBJECTIVE_ROUND,[Noun] As in part of match,Round,Tour,Ronda,Runde,Round,Rodada,Ronda,Раунд,Γύρος,Raund,Runde,Runde,Runda,Ronde,Runda,Erä,ラウンド,回合,回合,횟수,Kolo,Kör,Rundă,รอบ,Рунд,סיבוב,دورة,Runda,Bulat,Ronde,Biribil,Круглы,Rodó,Ümmargune,Umferð,Raunds,Raundas,Okrúhly,Kroga,Круглий,Tròn
GAME_OBJECTIVE_SCORE,,Score,Score,Puntuación,Punktzahl,Punteggio,Pontuação,Pontuação,Счёт,Βαθμολογία,Skor,Point,Poeng,Poäng,Punten,Punkty,Pisteet,スコア,评分,評分,점수,Skóre,Pont,Scor,คะแนน,Резултат,ניקוד,الجولة,Rezultat,Skor,Telling,Emaitza,Лік,Resultat,Tulemus,Mark,Rezultāts,Rezultatas. \ T,Skóre,Rezultat,Оцінка,Ghi bàn
GAME_OBJECTIVE_TIME,For countdown timers or elapsed time,Time,Temps,Tiempo,Zeit,Tempo,Tempo,Tempo,Время,Χρόνος,Süre,Tid,Tid,Tid,Tijd,Czas,Aika,タイム,时间,時間,시간,Čas,Idő,Timp,เวลา,Време,זמן שעבר,الوقت,Vrijeme,Waktu,Tyd,Denbora,Час,Temps,Aeg,Tími,Laiks,Laikas,Čas,Čas,Час,Thời gian
GAME_OBJECTIVE_TIME_LEFT,,Time left,Temps restant,Tiempo restante,Zeit übrig,Tempo rimanente,Tempo restante,Tempo restante,Оставшееся время,Εναπομείναν χρόνος,Kalan Süre,Tid tilbage,Tid igjen,Tid kvar,Tijd over,Pozostało czasu,Aikaa jäljellä,残り時間,剩余时间,剩余時間,남은 시간,Čas vypršel,Hátralévő idő,Timp rămas,เหลือเวลา,Остава,זמן שנותר,الوقت المتبقي,Preostalo Vrijeme,Waktu tersisa,Tyd oor,Denbora geratzen da,Засталося часу,Temps restant,Aega jäänud,Tími eftir,Atlikušais laiks,Likęs laikas,Zvyšný čas,Preostali čas,Час залишилося,Thời gian còn lại
GAME_OBJECTIVE_TOURNAMENT,,Tournament,Tournoi,Torneo,Wettkampf,Torneo,Torneio,Torneio,Турнир,Τουρνουά,Turnuva,Turnering,Turnering,Turnering,Toernooi,Turniej,Turnaus,トーナメント,比赛,比賽,토너먼트,Turnaj,Bajnokság,Turneu,ทัวร์นาเมนต์,Турнир,תחרות,تصفية,Turnir,Turnamen,Toernooi,Txapelketa,Турнір,Torneig,Turniir,Mót,Turnīrs,Turnyras,Turnaj,Turnir.,Турнір,Giải đấu.
GAME_OBJECTIVE_TOURNAMENT_PLURAL,,Tournaments,Tournois,Torneos,Wettkämpfe,Toreni,Torneios,Torneios,Турниры,Τουρνουά,Turnuvalar,Turneringer,Turneringer,Turneringar,Toernooien,Turnieje,Turnaukset,トーナメント,比赛,比賽,토너먼트,Turnaje,Bajnokságok,Turnee,ทัวร์นาเมนต์,Турнири,תחרויות,تصفيات,Turniri,Turnamen,Toernooie,Txirak,Турніны,Tornejos,Turniirid,Mót,Turnīri,Turnyrai,Turnaje,Turnirji.,Турніри,Giải đấu
GAME_OBJECTIVE_WINS,,Wins,Victoires,Victorias,Siege,Vittorie,Vitórias,Vitórias,Победы,Νίκες,Galibiyet,Sejre,Vinner,Vinster,Gewonnen,Wygranych,Voitot,勝利,获胜,獲勝,승리,Vítězství,Győzelmek,Victorii,ชนะ,Победи,ניצחונות,انتصارات,Pobjede,Menang,Wen,Irabazi,Перамогі,Guanya,Võidab,Vinnur.,Uzvar,Laimi,Víťazstvo,Zmaga,Виграти,Chiến thắng
GAME_STATUS_DEFEAT,[Noun],Defeat,Défaite,Derrota,Niederlage,Sconfitta,Derrota,Derrota,Поражение,Ήττα,Mağlubiyet,Nederlag,Nederlag,Nederlag,Nederlaag,Przegrana,Häviö,敗北,失败,失敗,패배,Prohra,Vereség,Înfrânt,แพ้,Поражение,תבוסה...,خسارة,Porazi,Mengalahkan,Nederlaag,Porrot,Наносіць паражэнне,Derrotar,Lüüasaamine,Sigra,Sakāve,Nugalėti,Porážka,Poraz.,Поразка,Đánh bại
GAME_STATUS_DEFEATED,,You have been defeated.,Vous avez été vaincu.,Has sido derrotado.,Du wurdest besiegt!,Sei stato sconfitto.,Você foi derrotado.,Foste derrotado.,Вы потерпели поражение.,Νικήθηκες.,Mağlup oldun.,Du er blevet besejret.,Du har blitt beseiret.,Du har blivit besegrad.,Je bent verslagen.,Pokonano Cię.,Sinut on voitettu.,敗北しました。,你被击败了。,你被擊敗了。,패배하였습니다.,Byl jsi poražen,Legyőztek,Ai fost învins.,แพ้,Претърпя поражение.,הובסת...,لقد تمت هزيمتك,Poražen si,Anda telah dikalahkan.,U is verslaan.,Garaitu egin zara.,Вы былі пераможаны.,Has estat derrotat.,Te olete lüüa.,Þú hefur verið ósigur.,Jūs esat uzvarēts.,Jūs buvote nugalėti.,Boli ste porazení.,Bili ste poraženi.,Ви були переможені.,Bạn đã bị đánh bại.
GAME_STATUS_LOSER,,Loser,Perdant,Perdedor,Verlierer,Perdente,Perdedor,Derrotado,Проигравший,Χαμένος,Kaybeden,Taber,Taper,Förlorare,Verliezer,Przegrywasz,Häviäjä,敗者,输家,輸家,패자,Poražený,Vesztes,Pierzător,ผู้แพ้,Губещ,מפסיד,خاسر,Gubitnik,Pecundang,Verloorder,Galtzaile,Няўдачнік,Perdedor,Kaotaja,Tapa,Zaudētājs,Nevykėlis,Porazený,Zguba,Невдаха,Kẻ thua cuộc
GAME_STATUS_TEAM_LOST,,Your team lost!,Votre équipe a perdu !,¡Tu equipo ha perdido!,Team hat verloren,La tua squadra ha perso!,O seu time perdeu!,A tua equipa perdeu!,Ваша команда проиграла!,Η ομάδα σου έχασε!,Takımın kaybetti!,Dit hold tabte!,Ditt lag tapte!,Ditt lag förlorade!,Je team heeft verloren!,Twoja drużyna przegrała!,Joukkueesi hävisi!,チームの敗北！,你的团队失败,你的團隊失敗,팀 패배,Tvůj tým prohrál!,Vesztett a csapatod!,Echipa ta a pierdut!,ทีมคุณแพ้,Отборът ви загуби!,הקבוצה שלך הפסידה!,خسر فريقك,Tvoj Tim je Izgubio,Tim Anda hilang!,Jou span het verlore gegaan!,Zure taldea galdu da!,Ваша каманда страціла!,El vostre equip va perdre!,Teie meeskond kaotas!,Liðið þitt missti!,Jūsu komanda zaudēja!,Jūsų komanda prarado!,Váš tím stratil!,Vaša ekipa je izgubila!,Ваша команда втратила!,Đội của bạn đã mất!
GAME_STATUS_TEAM_WON,,Your team won!,Votre équipe a gagné !,¡Tu equipo ha ganado!,Team hat gewonnen,La tua squadra ha vinto!,O seu time ganhou!,A tua equipa ganhou!,Ваша команда победила!,Η ομάδα σου κέρδισε!,Takımın kazandı!,Dit hold vandt!,Ditt lag vant!,Ditt lag vann!,Je team heeft gewonnen!,Twoja drużyna wygrała!,Joukkueesi voitti!,チームの勝利！,你的团队胜利,你的團隊勝利,팀 승리,Tvůj tým vyhrál!,Győzött a csapatod!,Echipa ta a câștigat!,ทีมคุณชนะ!,Отборът ви спечели!,הקבוצה שלך ניצחה!,فاز فريقك,Tvoj Tim je Pobijedio,Tim Anda menang!,Jou span het gewen!,Zure taldeak irabazi du!,Ваша каманда выйграла!,El vostre equip va guanyar!,Teie meeskond võitis!,Liðið þitt vann!,Jūsu komanda uzvarēja!,Jūsų komanda laimėjo!,Váš tím vyhral!,Vaša ekipa je zmagala!,Ваша команда виграла!,Đội của bạn đã thắng!
GAME_STATUS_VICTORY,[Noun] ,Victory,Victoire,Victoria,Sieg,Vittoria,Vitória,Vitória,Победа,Νίκη,Galibiyet,Sejr,Seier,Seger,Overwinning,Zwycięstwo,Voitto,勝利,胜利,勝利,우승,Vítězství,Győzelem,Victorie,ชนะ,Победа,ניצחון!,انتصار,Pobjeda,Kemenangan,Oorwinning,Garaitza,Перамога,Victòria,Võit,Victory.,Uzvara,Pergalė,Víťazstvo,Victory.,Перемога,Chiến thắng
GAME_STATUS_WINNER,,Winner,Gagnant,Ganador,Gewinner,Vinctiore,Vencedor,Vencedor,Победитель,Νικιτής,Kazanan,Vinder,Vinner,Vinnare,Winnaar,Wygrywasz,Voittaja,勝者,赢家,贏家,승자,Vítěz,Győztes,Câștigător,ผู้ชนะ,Победител,מנצח,فائز,Pobjednik,Pemenang,Wenner,Garaile,Пераможца,Guanyador,Võitja,Sigurvegari,Uzvarētājs,Nugalėtojas,Víťaz,Zmagovalec,Переможець,Người chiến thắng
GAME_STATUS_YOU_ARE_DEAD,[Default male],You are dead.,Vous êtes mort.,Estás muerto.,Du bist tot.,Sei morto,Você está morto.,Estás morto.,Вы мертвы.,Έχεις πεθάνει,Ölüsün.,Du er død.,Du er død.,Du är död.,Je bent dood.,Nie żyjesz.,Olet kuollut,死にました。,你死了。,你死了。,사망하였습니다.,Jsi mrtev,Meghaltál,Ești mort.,คุณตาย,Мъртви сте.,אתה מת.,أنت ميّت,Mrtav si,Matilah Kau.,Jy is dood.,Hilda zaude.,Вы мёртвыя.,Estàs mort.,Sa oled surnud.,Þú ert dauður.,Tu esi miris.,Jūs esate miręs.,Si mŕtvy.,Mrtev si.,Ви мертві.,Bạn đã chết.
GAME_STATUS_YOU_DIED,,You died.,Vous êtes mort.,Has muerto.,Du bist gestorben.,Sei morto,Você morreu.,Morreste.,Вы умерли.,Πέθανες.,Öldün.,Du døde.,Du døde.,Du dog.,Je bent dood gegaan.,Nie żyjesz.,Kuolit.,死にました。,你死了。,你死了。,사망하였습니다.,Zemřel jsi,Meghaltál,Ai murit.,คุณตาย,Умряхте.,נהרגת!,لقد متّ,Umro si,Anda mati.,Jy het doodgegaan.,Hil zara.,Вы памёр.,Vas morir.,Sa surid.,Þú dóst.,Tu nomiri.,Jūs mirėte.,Zomrel si.,Umrl si.,Ти помер.,Bạn đã chết.
GAME_STATUS_YOU_LOSE,,You lose!,Perdu !,¡Pierdes!,Verloren!,Hai Perso!,Você perdeu!,Perdeste!,Вы проиграли,Έχασες!,Kaybettin!,Du taber!,Du taper!,Du förlorar!,Je verliest!,Przegrana!,Sinä hävisit!,敗北！,你输了！,你輸了！,패배하였습니다!,Prohrál jsi!,Vesztettél!,Ai pierdut!,คุณแพ้!,Губите!,הפסדת...,أنت الخاسر,Igubio si!,Kamu kalah!,Jy verloor!,Galdu duzu!,Ты прайграў!,Perds!,Sa kaotasid!,Þú tapar!,Tu zaudē!,Tu pralaimi!,Prehral si!,Izgubil si!,Ти програв!,Bạn đã thua!
GAME_STATUS_YOU_LOST,,You lost!,Tu as perdu !,¡Perdiste!,Du hast verloren!,Hai perso!,Você perdeu!,Você perdeu!,Вы проиграли!,Έχασες!,Kaybettin!,Du tabte!,Du tapte!,Du förlorade!,Je hebt verloren!,Przegrana!,Sinä hävisit!,敗北！,你输了！,你輸了！,패배하였습니다!,Prohrál jsi!,Vesztettél!,Ai pierdut!,คุณแพ้!,Загубхте!,הפסדת...,لقد خسرت,Izgubio si!,Kamu kalah!,Jy het verloor!,Galdu duzu!,Вы страцілі!,Has perdut!,Sa kaotasid!,Þú tapaðir!,Tu zaudēji!,Tu pralaimėjai!,Prehral si!,Izgubil si!,Ти програв!,Bạn đã mất!
GAME_STATUS_YOU_WIN,,You win!,Gagné !,¡Ganas!,Gewonnen!,Vittoria!,Você venceu!,Ganhaste!,Вы выиграли!,Κέρδισες!,Kazandın!,Du vinder!,Du vinner!,Du vinner!,Je wint!,Wygrana!,Sinä voitit!,勝利！,你赢了！,你贏了！,승리하였습니다!,Vyhrál jsi!,Nyertél!,Ai câștigat!,คุณชนะ!,Печелите!,ניצחת!,أنت الفائز,Pobijedio si!,Kamu menang!,Jy wen!,Zuk irabazi!,Вы выйграеце!,Tu guanyes!,Sina võidad!,Þú vinnur!,Tu uzvari!,Tu laimėjai!,Vyhral si!,Zmagal si!,Ти переміг!,Bạn thắng!
GAME_STATUS_YOU_WON,,You won!,Tu as gagné !,¡Ganaste!,Du hast gewonnen!,Hai vinto!,Você ganhou!,Você ganhou!,Вы выиграли!,Κέρδισες!,Kazandın!,Du vandt!,Du vant!,Du vann!,Je hebt gewonnen!,Wygrana!,Sinä voitit!,勝利！,你赢了！,你贏了！,승리하였습니다!,Vyhrál jsi!,Nyertél!,Ai câștigat!,คุณชนะ!,Спечелихте!,ניצחת!,لقد فزت,Pobijedio si!,Kamu menang!,Jy het gewen!,Irabazi duzu!,Ты перамог!,Vas guanyar!,Sina võitsid!,Þú vannst!,Tu uzvarēji!,Tu laimėjai!,Vyhral si!,Zmagal si!,Ти виграв!,Bạn đã thắng!
MENU_CAMERA,,Camera,Caméra,Cámara,Kamera,Camera,Câmera,Câmera,Камера,Κάμερα,Kamera,Kamera,Kamera,Kamera,Camera,Kamera,Kamera,カメラ,摄影机,攝影機,카메라,Kamera,Kamera,Camera,กล้อง,Камера,מצלמה,كاميرا,Kamera,Kamera,Kamera,Kamera,Фотаапарат,Càmera,Kaamera,Myndavél,Kamerā,Fotoaparatas,fotoaparát,Kamera,Камеру,Máy ảnh
MENU_CAMERA_INVERTED,,Inverted,Inversé,Invertido,Invertiert,Invertito,Invertido,Invertido,Перевёрнутая,Ανεστραμμένη,Ters,Inverteret,Invertert,Inverterad,Omgekeerd,Odwrócona,Käänteinen,反転,反转,反轉,반전,Obrácený,Fordított,Inversată,กล้บด้าน,Обратна,מצלמה הפוכה,معكوس,Obrnuto,Terbalik,Omgekeer,Alderantzikatu,Перавернуты,Invertit,Ümberpööratud,Inverted.,Apgriezts,Apverstas,Obrátený,Obrnjen,Перевернутий,Đảo ngược
MENU_CAMERA_NORMAL,,Normal,Normal,Normal,Normal,Normale,Normal,Normal,Обычная,Κανονική,Normal,Normal,Normal,Normal,Normaal,Normalna,Normaali,通常,标准,標准,보통,Normální,Szokásos,Normal,ปรกติ,Нормална,מצלמה רגילה,طبيعي,Normalno,Normal,Normaal,Ohiko,Нармальны,Normal,Normaalne,Eðlilegt,Normāls,Normalus,Normálny,Normalno,Нормальний,Bình thường
MENU_CAMERA_XAXIS,Camera X Axis setting,Camera X-Axis,Axe de Caméra X,Eje X de la cámara,Kamera X-Achse,Asse X della camera,Eixo X da Câmera,Eixo X da Câmera,Камера по оси X,Άξονας Χ της κάμερας,Kamera X Ekseni,Kamera X akse,Kamera X aksen,Kamera X-axel,Camera X-as,Oś X Kamery,Kameran X-akseli,カメラ操作：左右,摄影机X坐标轴,攝影機X坐標軸,카메라 가로축,Kamera osa X,A kamera X tengelye,Axa X a camerei,แกน X,Ос X на камерата,מאפייני ציר-אופקי (מצלמה),محور الكاميرا الأفقي,,Sumbu x-sumbu,Kamera X-as,Kamera X ardatz,Камера X-Axis,Càmera X-eix,Kaamera X-telg,Myndavél X-Axis,Kamera x-ass,Fotoaparatas x-ašis,Fotoaparát x-os,Axis X-Axis,Камери X-осі,Camera X-Trục
MENU_CAMERA_YAXIS,,Camera Y-Axis,Axe de Caméra Y,Eje Y de la cámara,Kamera Y-Achse,Asse Y della camera,Eixo Y da Câmera,Eixo Y da Câmera,Камера по оси Y,Άξονας Ψ της κάμερας,Kamera Y Ekseni,Kamera Y akse,Kamera Y aksen,Kamera Y-axel,Camera Y-as,Oś Y Kamery,Kameran Y-akseli,カメラ操作：上下,摄影机Y坐标轴,攝影機Y坐標軸,카메라 세로축,Kamera osa Y,A kamera Y tengelye,Axa Y a camerei,แกน Y,Ос Y на камерата,מאפייני ציר-אנכי (מצלמה),محور الكاميرا العمودي,,Kamera Y-sumbu,Kamera Y-as,Kamera y ardatza,Камера Y-Axis,Càmera Y-eix,Kaamera Y-telg,Myndavél y-ás,Kamera y-ass,Kamera Y ašis,Os fotoaparátu Y,Axis kamere Y,Камера Y-Axis,Máy ảnh y-trục
MENU_CONTROLS_BUTTON,,Button,Bouton,Botón,Knopf,Pulsante,Botão,Botão,Кнопка,Κουμπί,Buton,Knap,Knapp,Knapp,Knop,Przycisk,Painike,ボタン,按键,按鍵,버튼,Tlačítko,Gomb,Buton,ปุ่ม,Копче,כפתור,زر,Dugme,Tombol,Knoop,Botoi,Гузік,Botó,Nupp,Takki,Poga,Mygtukas,Tlačidlo,Gumb.,Кнопок,Cái nút
MENU_CONTROLS_CLICK,[Infinitive/tutorial verb],Click,Cliquer,Hacer clic,Anklicken,Clicca,Clique,Clique,Нажать,Κλικ,Tıkla,Klik,Klikk,Klicka,Klik,Kliknij,Napsauta,クリック,点击,點擊,클릭,Klik                                                                  ,Klikk,Click,คลิ๊ก,Щракване,לחץ,ضغطة فأرة,Klik,Klik,Kliek,Klik,Пстрыкаць,Fer clic a,Klõpsutama,Smellur,Klikšķis,Paspauskite,Kliknúť,Kliknite,Клацніть,Nhấp chuột
MENU_CONTROLS_DEADZONE,,Dead zone,Zone morte,Zona muerta,Tote Zone,Zona morta,Zona morta,Zona morta,Мёртвая зона,Νεκρή ζώνη χειριστηρίου,Ölü Bölge,Dødzone,Dødzone,Död zon,Dood gebied,Martwa strefa,Kuollut alue,デッドゾーン,危险地区,危險地區,데드존,Mrtvá zóna,Holt zóna,Zonă moartă,Dead zone,Мъртва зона,שטח-מת,المنطقة العمياء,Mrtva Zona,Zona mati,Dooie Sone,Hildako Zona,Мёртвая зона,Zona morta,Surnud tsoon,Dauður svæði,Mirusī zona,Mirties zona,Mŕtva zóna,Mrtva cona,Мертва зона,Vùng nguy hiểm
MENU_CONTROLS_DOUBLE_CLICK,[Infinitive/tutorial verb],Double-click,Double cliquer,Hacer doble clic,Doppelklick,Clicca due volte,Clique Duplo,Duplo Clique,Двойное нажатие,Διπλό κλικ,Çift Tıkla,Dobbeltklik,Dobbeltklikk,Dubbelklicka,Dubbelklik,Kliknij dwa razy,Kaksoisnapsauta,ダブルクリック,双击,雙擊,이중 클릭,Dvojklik,Duplaklikk,Dublu click,คลิ๊กสองที,Двойно щракване,לחיצה כפולה,نقرتين,Dupli Klik,Klik dua kali,Dubbel kliek,Egin klik bikoitza,Двойчы пстрыкніце,Feu doble clic,Topeltklõps,Tvísmella,Dubultklikšķi,Dukart spustelėkite,Dvojité kliknutie,Dvojni klik,Подвійне клацання,Nhấn đúp chuột
MENU_CONTROLS_DRAG,[Infinitive/tutorial verb],Drag,Faire glisser,Arrastrar,Ziehen,Trascina,Arrastar,Arrastar,Перетащить,Drag,Sürükle,Træk,Dra,Dra,Sleep,Przeciągnij,Vedä,ドラッグ,拖,拖,끌기,Táhnout,Húzd,Trage,ลาก,Влачене,משוך,سحب,Povući,Menyeret,Sleep,Narras eraman,Валачы,Arrossegar,Vedama,Dragðu,Vilkt,Vilkite,Pretiahnuť,Vleči,Затягувати,Lôi kéo
MENU_CONTROLS_DRAG_DROP,[Infinitive/tutorial verb],Drag and drop,Glisser-déposer,Arrastrar y soltar,Klicken und ziehen,Trascina e rilascia,Arrastar e soltar,Arrastar e largar,Перенести,Drag and drop,Sürükle ve bırak,Træk og slip,Dra og slipp,Drag och släpp,Sleep en zet neer,Przeciągnij i upuść,Raahaa ja pudota,ドラッグ・アンド・ドロップ,拖放,拖放,끌어다 놓기,Táhni a pusť,Húzd és engedd,Drag and drop,ลากไปวาง,Влачене и пускане,משוך ושחרר,سحب و إفلات,Povući i Ispustiti,Seret dan lepas,Sleep en val,Arrastatu eta jaregin,Перацягнуць,Arrossegar i deixar anar,Tõmba ja lase lahti,Draga og sleppa,Vilkt un nomest,Vilk ir numesk,Pretiahnuť,Povleci in spusti,Перетягни та Впусти,Kéo và thả
MENU_CONTROLS_FINGER,[Noun] Touch control,Finger,Doigt,Dedo,Finger,Dito,Dedo,Dedo,Палец,Δάχτυλα,Parmak,Finger,Finger,Finger,Vinger,Palec,Sormi,フィンガー,手指,手指,터치 조작,Prst,Ujj,Deget,นื้ว,Пръст,אצבע,اصبع,Prst,Jari,Vinger,Hatz,Палец,Dit,Sõrm,Fingur,Pirksts,Pirštu,Prst,S prstom,Палець,Ngón tay
MENU_CONTROLS_GAMEPAD,,Gamepad,Manette,Mando,Gamepad,Controller,Controle,Comando,Геймпад,Gamepad,Oyun Kumandası,Gamepad,Spillkontroll,Handkontroll,Controller,Kontroler,Peliohjain,ゲームパッド,游戏手柄,游戲手柄,게임 패드,Ovladač,Kontroller,Gamepad,จอยสติ๊ก,Джойстик,ג'ויסטיק,مقبض التحكم,Džojstik,Gamepad.,Wildpad,Gamepiad,Геймпад,Gamepad,Gamepad,Gamepad.,Gamepad,GamePad.,Gamesa,Gamepad.,Геймпад,Gamepad.
MENU_CONTROLS_GYROSCOPE,,Gyroscope,Gyroscope,Giroscopio,Lagesensor,Giroscopio,Giroscópio,Giroscópio,Гироскоп,Γυροσκόπιο,Jiroskop,Gyroskop,Gyroskop,Gyro,Gyroscoop,Żyroskop,Gyroskooppi,ジャイロ,回转仪,回轉儀,자이로스코프,Gyroskop,Giroszkóp,Giroscop,Gyroscope,Жироскоп,ג'ירוסקופ,جيروسكوب,Žiroskop,Giroskop,Gyroscope,Gyroscope,Гіраскоп,Giroscopi,Güroskoop,Gyroscope.,Giroskops,Gyroskopas,Gyroskop,Gyroscope.,Гіроскоп,Con quay hồi chuyển.
MENU_CONTROLS_KEY,Keyboard key,Key,Touche,Tecla,Taste,Tasto,Tecla,Tecla,Клавиша,Πλήκτρο,Tuş,Tast,Tast,Tangent,Knop,Klawisz,Näppäin,キー,键,鍵,글쇠,Klávesa,Billentyű,Tastă,คีย์,Клавиш,מקש,مفتاح,Dugme Tastature,Kunci,Sleutel,Giltza,Ключ,Clau,Võti,Key,Atslēga,Raktas,Kľúče,Key.,Ключ,Chìa khóa
MENU_CONTROLS_KEYBOARD,,Keyboard,Clavier,Teclado,Tastatur,Tastiera,Teclado,Teclado,Клавиатура,Πληκτρολόγιο,Klavye,Keyboard,Tastatur,Tangentbord,Toetsenbord,Klawiatura,Näppäimistö,キーボード,键盘,鍵盤,자판,Klávesnice,Billentyűzet,Tastatură,คีย์บอร์ด,Клавиатура,מקלדת,لوحة المفاتيح,Tastatura,Papan ketik,Klawerbord,Teklatua,Клавіятура,Teclat,Klaviatuur,Lyklaborð,Tastatūra,Klaviatūra,Klávesnica,Tipkovnica,Клавіатура,Bàn phím
MENU_CONTROLS_MOUSE,,Mouse,Souris,Ratón,Maus,Mouse,Mouse,Rato,Мышь,Ποντίκι,Fare,Mus,Mus,Mus,Muis,Mysz,Hiiri,マウス,鼠标,鼠標,마우스,Myš,Egér,Mouse,เมาส์,Мишка,עכבר,الفأرة,Miš,Mouse,Muis,Sagu,Мыш,Ratolí,Hiir,Mús,Pele,Pelė,Myš,Miška,Миша,Chuột
MENU_CONTROLS_MOUSE_SENSITIVITY,,Mouse sensitivity,Sensibilité de la souris,Sensibilidad,Mausempfindlichkeit,Sensibilità mouse,Sensibilidade do mouse,Sensibilidade do rato,Чувствительность мыши,Ευαισθησία ποντικιού,Fare hassasiyeti,Musefølsomhed,Musesensitivitet,Muskänslighet,Muis gevoeligheid,Czułość myszy,Hiiren herkkyys,マウス感度,鼠标灵敏度,鼠標靈敏度,마우스 감도,Citlivost myši,Egérérzékenység,Sensitivitate mouse,ความไวการรับค่าเมาส์,Чувствителност на мишката,רגישות עכבר,حساسية الفأرة,Osjetljivost Miša,Sensitivitas mouse,Muis sensitiwiteit,Saguaren sentsibilitatea,Адчувальнасць мышы,Sensibilitat del ratolí,Hiire tundlikkus,Mús næmi,Peles jutība,Pelės jautrumas,Citlivosť myši,Občutljivost miške,Чутливість миші,Độ nhạy của chuột
MENU_CONTROLS_PINCH,[Infinitive/tutorial verb] Touch control Commonly used in maps,Pinch,Pincer,Pellizcar,Zusammenziehen,Pizzica,Espremer,Beliscar,Свести пальцы,Pinch,Sıkıştır,Knib,Klyp,Nyp,Knijp,Zwęź,Nipistä,ピンチ,捏,捏,손가락 모으기,Zúžení,Csípés,Ciupește,รวบนิ้ว,Защипване,צבוט,قَرصْ,Zahvat Prstima,Mencubit,Knyp,Imurtxi,Шчыпаць,Pessic,Näpistama,Klípa,Saspiest,Pilinimas,Štipka,Pinch.,Щипати,Nhón
MENU_CONTROLS_ROTATE,[Infinitive/tutorial verb],Rotate,Pivoter,Rotar,Drehen,Ruota,Rotacionar,Rodar,Повернуть,Περιστροφή,Döndür,Rotér,Roter,Rotera,Draai,Obróć,Pyöritä,回転,环绕,環繞,돌리기,Rotovat,Forgatás,Rotește,หมุน,Завъртане,סובב,تدوير,Rotacija,Memutar,Roteer,Biratu,Круціцца,Rodar,Pöörama,Snúa,Pagriezt pagriezt,Pasukite,Točiť sa,Zavrti,Поворот,Quay
MENU_CONTROLS_SCROLL,[Infinitive/tutorial verb],Scroll,Faire défiler,Desplazar,Scrollen,Scorri,Rolar,Scroll,Прокрутить,Κύλιση,Kaydır,Scroll,Rull,Skrolla,Scroll,Przewiń,Vieritä,スクロール,滚动,滾動,스크롤,Přetáčet,Görgetés,Scroll,ไหล,Превъртете,גלול,تمرير القائمة,Skrolanje,Menggulir,Blaai,Igo,Вылучаць,Abandonar,Kerima,Skrunaðu,Ritināt,Slinkti,Zvitok,Pomaknite se,Прокручувати,Cuộn
MENU_CONTROLS_SHAKE,[Infinitive/tutorial verb],Shake,Secouer,Sacudir,Schütteln,Scuoti,Vibrar,Abanar,Встряхнуть,Ανακίνηση,Salla,Ryst,Rist,Skaka,Schud,Potrząśnij,Ravista,シェイク,震动,震動,흔들기,Třepat,Rázás,Scutură,เขย่า,Разклащане,שקשק,هز,Tresti,Menggoyang,Skud,Inarrosi,Трэсці,Sacsejar,Raputama,Hrista.,Kratīt,Shake.,Triasť,Shake.,Струшування,Lắc
MENU_CONTROLS_SPREAD,[Infinitive/tutorial verb] Touch control Commonly used in maps,Spread,Écarter,Extender,Auseinanderziehen,Estendi,Esticar,Afastar,Раздвинуть пальцы,Spread,Ayır,Spred,Spre,Dra isär,Spreid,Rozciągnij,Laajenna,スプレッド,扩,擴,손가락 펼치기,Rozšířit,Kend,Întinde,แยกนิ้ว,Разтваряне,פרוס,فرد الأصابع,Proširiti,Sebaran,Versprei,Barreiatu,Распаўсюджванне,Propagació,Levik,Dreifing,Izplatība,Plisti,Šírenie,Širjenje,Поширення,Truyền đi
